442,Curse:Pursuit:Confuse Ray:Spite:Shadow Sneak:Feint Attack:Hypnosis:Dream Eater:Ominous Wind:Sucker Punch:Nasty Plot:Memento:Dark Pulse:Calm Mind:Toxic:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Rain Dance:Frustration:Return:Psychic:Shadow Ball:Double Team:Rock Tomb:Torment:Facade:Rest:Attract:Thief:Round:Quash:Will-O-Wisp:Embargo:Retaliate:Giga Impact:Flash:Psych Up:Infestation:Dream Eater:Swagger:Sleep Talk:Substitute:Snarl:Dark Pulse:Confide:Captivate:Destiny Bond:Foul Play:Grudge:Imprison:Nightmare:Pain Split:Shadow Sneak:Smokescreen:Telekinesis:Icy Wind:Snatch:Snore:Trick:Uproar:Wonder Room:Water Pulse:Shock Wave:Secret Power:Endure:Silver Wind:Natural Gift:
Gible,Start:3:7:13:15:19:25:27:31:37:
443,Tackle:Sand Attack:Dragon Rage:Sandstorm:Take Down:Sand Tomb:Slash:Dragon Claw:Dig:Dragon Rush:Hone Claws:Dragon Claw:Roar:Toxic:Hidden Power:Sunny Day:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Double Team:Flamethrower:Sandstorm:Fire Blast:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Round:Incinerate:Shadow Claw:Stone Edge:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Strength:Body Slam:Double-Edge:Dragon Breath:Iron Head:Iron Tail:Metal Claw:Mud Shot:Outrage:Rock Climb:Sand Tomb:Scary Face:Thrash:Twister:Draco Meteor:Dragon Pulse:Earth Power:Snore:Stealth Rock:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:Swift:Mud-slap:Headbutt:
Gabite,Start:Start:3:7:13:15:19:24:28:33:40:49:
444,Tackle:Sand Attack:Sand Attack:Dragon Rage:Sandstorm:Take Down:Sand Tomb:Dual Chop:Slash:Dragon Claw:Dig:Dragon Rush:Hone Claws:Dragon Claw:Roar:Toxic:Hidden Power:Sunny Day:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Double Team:Flamethrower:Sandstorm:Fire Blast:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Round:Incinerate:Shadow Claw:Stone Edge:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Strength:Body Slam:Double-Edge:Dragon Breath:Iron Head:Iron Tail:Metal Claw:Mud Shot:Outrage:Rock Climb:Sand Tomb:Scary Face:Thrash:Twister:Draco Meteor:Dragon Pulse:Earth Power:Snore:Stealth Rock:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:Swift:Mud-slap:Headbutt:
Garchomp,Start:Start:Start:Start:Start:3:7:13:15:19:24:28:33:40:48:55:
445,Fire Fang:Tackle:Sand Attack:Dragon Rage:Sandstorm:Sand Attack:Dragon Rage:Sandstorm:Take Down:Sand Tomb:Dual Chop:Slash:Dragon Claw:Dig:Crunch:Dragon Rush:Hone Claws:Dragon Claw:Roar:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Brick Break:Double Team:Flamethrower:Sandstorm:Fire Blast:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Round:False Swipe:Fling:Incinerate:Shadow Claw:Giga Impact:Stone Edge:Swords Dance:Bulldoze:Rock Slide:Dragon Tail:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Surf:Strength:Body Slam:Double-Edge:Dragon Breath:Iron Head:Iron Tail:Metal Claw:Mud Shot:Outrage:Rock Climb:Sand Tomb:Scary Face:Thrash:Twister:Aqua Tail:Draco Meteor:Dragon Pulse:Earth Power:Snore:Stealth Rock:Secret Power:Endure:Captivate:Natural Gift:Whirlpool:Fury Cutter:Swift:Mud-slap:Headbutt:
Munchlax,Start:Start:Start:Start:Start:4:9:12:17:20:25:28:33:36:41:44:49:52:57:
446,Snatch:Lick:Metronome:Odor Sleuth:Tackle:Defense Curl:Amnesia:Lick:Chip Away:Screech:Body Slam:Stockpile:Swallow:Rollout:Fling:Belly Drum:Natural Gift:Snatch:Last Resort:Toxic:Hidden Power:Sunny Day:Ice Beam:Blizzard:Protect:Rain Dance:Frustration:Solar Beam:Thunderbolt:Thunder:Earthquake:Return:Psychic:Shadow Ball:Brick Break:Double Team:Flamethrower:Sandstorm:Fire Blast:Rock Tomb:Facade:Rest:Attract:Round:Fling:Incinerate:Retaliate:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Surf:Strength:After You:Belch:Charm:Counter:Curse:Double-Edge:Lick:Natural Gift:Pursuit:Self-Destruct:Whirlwind:Zen Headbutt:Recycle:Work Up:Covet:Fire Punch:Gunk Shot:Hyper Voice:Ice Punch:Icy Wind:Recycle:Seed Bomb:Snore:Superpower:Thunder Punch:Uproar:Focus Punch:Water Pulse:Shock Wave:Secret Power:Endure:Captivate:Whirlpool:Mud-slap:Headbutt:
Riolu,Start:Start:Start:6:11:15:19:24:29:47:50:
447,Foresight:Quick Attack:Endure:Counter:Feint:Force Palm:Copycat:Screech:Reversal:Nasty Plot:Final Gambit:Roar:Toxic:Bulk Up:Hidden Power:Sunny Day:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Brick Break:Double Team:Rock Tomb:Facade:Rest:Attract:Low Sweep:Round:Focus Blast:Fling:Shadow Claw:Payback:Retaliate:Swords Dance:Bulldoze:Rock Slide:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Strength:Agility:Bite:Blaze Kick:Bullet Punch:Circle Throw:Cross Chop:Crunch:Detect:Follow Me:High Jump Kick:Iron Defense:Low Kick:Mind Reader:Sky Uppercut:Vacuum Wave:Work Up:Drain Punch:Dual Chop:Helping Hand:Ice Punch:Iron Tail:Magnet Rise:Role Play:Snore:Thunder Punch:Zen Headbutt:Focus Punch:Secret Power:Captivate:Natural Gift:Fury Cutter:Swift:Mud-slap:Headbutt:
Lucario,Start:Start:Start:Start:Start:Start:Start:Start:6:11:15:19:24:29:33:37:42:47:51:55:60:65:
448,Extreme Speed:Dragon Pulse:Close Combat:Aura Sphere:Foresight:Quick Attack:Detect:Metal Claw:Counter:Feint:Power-Up Punch:Swords Dance:Metal Sound:Bone Rush:Quick Guard:Me First:Aura Sphere:Calm Mind:Heal Pulse:Close Combat:Dragon Pulse:Extreme Speed:Hone Claws:Calm Mind:Roar:Toxic:Bulk Up:Hidden Power:Sunny Day:Hyper Beam:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Psychic:Shadow Ball:Brick Break:Double Team:Rock Tomb:Facade:Rest:Attract:Low Sweep:Round:Focus Blast:Fling:Shadow Claw:Payback:Retaliate:Giga Impact:Stone Edge:Swords Dance:Bulldoze:Rock Slide:Poison Jab:Swagger:Sleep Talk:Substitute:Flash Cannon:Rock Smash:Dark Pulse:Power-Up Punch:Confide:Strength:Agility:Bite:Blaze Kick:Bullet Punch:Circle Throw:Cross Chop:Crunch:Detect:Follow Me:High Jump Kick:Iron Defense:Low Kick:Mind Reader:Sky Uppercut:Vacuum Wave:Force Palm:Work Up:Drain Punch:Dual Chop:Helping Hand:Ice Punch:Iron Tail:Magnet Rise:Role Play:Snore:Thunder Punch:Zen Headbutt:Focus Punch:Water Pulse:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:Swift:Mud-slap:Headbutt:
Hippopotas,Start:Start:7:13:19:19:25:31:37:44:50:
449,Tackle:Sand Attack:Bite:Yawn:Take Down:Dig:Sand Tomb:Crunch:Earthquake:Double-Edge:Fissure:Roar:Toxic:Hidden Power:Sunny Day:Protect:Frustration:Earthquake:Return:Dig:Double Team:Sandstorm:Rock Tomb:Facade:Rest:Attract:Round:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Strength:Body Slam:Curse:Revenge:Sand Tomb:Slack Off:Sleep Talk:Spit Up:Stockpile:Swallow:Whirlwind:Earth Power:Iron Tail:Snore:Stealth Rock:Superpower:Water Pulse:Secret Power:Endure:Captivate:Natural Gift:Mud-slap:Headbutt:
Hippowdon,Start:Start:Start:Start:Start:Start:Start:7:13:19:19:25:31:40:50:60:
450,Ice Fang:Fire Fang:Thunder Fang:Tackle:Sand Attack:Bite:Yawn:Bite:Yawn:Take Down:Dig:Sand Tomb:Crunch:Earthquake:Double-Edge:Fissure:Roar:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Frustration:Earthquake:Return:Dig:Double Team:Sandstorm:Rock Tomb:Facade:Rest:Attract:Round:Giga Impact:Stone Edge:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Strength:Body Slam:Curse:Revenge:Sand Tomb:Slack Off:Sleep Talk:Spit Up:Stockpile:Swallow:Whirlwind:Earth Power:Iron Head:Iron Tail:Snore:Stealth Rock:Superpower:Water Pulse:Secret Power:Endure:Captivate:Natural Gift:Mud-slap:Headbutt:
Skorupi,Start:Start:Start:5:9:13:16:20:23:27:30:34:38:41:45:47:49:
451,Bite:Poison Sting:Leer:Knock Off:Pin Missile:Acupressure:Pursuit:Bug Bite:Poison Fang:Venoshock:Hone Claws:Toxic Spikes:Night Slash:Scary Face:Crunch:Fell Stinger:Cross Poison:Hone Claws:Toxic:Venoshock:Hidden Power:Sunny Day:Taunt:Protect:Rain Dance:Frustration:Return:Dig:Shadow Ball:Brick Break:Double Team:Sludge Bomb:Rock Tomb:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:False Swipe:Fling:Payback:Flash:Swords Dance:Struggle Bug:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Dark Pulse:Confide:Cut:Strength:Agility:Confuse Ray:Feint Attack:Iron Tail:Night Slash:Poison Tail:Pursuit:Sand Attack:Screech:Slash:Twineedle:Whirlwind:Aqua Tail:Snore:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:Mud-slap:Headbutt:
Drapion,Start:Start:Start:Start:Start:Start:Start:5:9:13:16:20:23:27:30:34:38:43:49:53:57:
452,Thunder Fang:Ice Fang:Fire Fang:Bite:Poison Sting:Leer:Knock Off:Knock Off:Pin Missile:Acupressure:Pursuit:Bug Bite:Poison Fang:Venoshock:Hone Claws:Toxic Spikes:Night Slash:Scary Face:Crunch:Fell Stinger:Cross Poison:Hone Claws:Roar:Toxic:Venoshock:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Shadow Ball:Brick Break:Double Team:Sludge Bomb:Rock Tomb:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:False Swipe:Fling:Payback:Retaliate:Giga Impact:Flash:Swords Dance:Struggle Bug:Bulldoze:Rock Slide:X-Scissor:Infestation:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Snarl:Dark Pulse:Confide:Cut:Strength:Agility:Confuse Ray:Feint Attack:Iron Tail:Night Slash:Poison Tail:Pursuit:Sand Attack:Screech:Slash:Twineedle:Whirlwind:Aqua Tail:Snore:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:Mud-slap:Headbutt:
Croagunk,Start:3:8:10:15:17:22:24:29:31:36:38:43:45:47:50:
453,Astonish:Mud-Slap:Poison Sting:Taunt:Pursuit:Feint Attack:Revenge:Swagger:Mud Bomb:Sucker Punch:Venoshock:Nasty Plot:Poison Jab:Sludge Bomb:Belch:Flatter:Toxic:Bulk Up:Venoshock:Hidden Power:Sunny Day:Taunt:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Shadow Ball:Brick Break:Double Team:Sludge Wave:Sludge Bomb:Rock Tomb:Torment:Facade:Rest:Attract:Thief:Low Sweep:Round:Focus Blast:Fling:Embargo:Payback:Retaliate:Bulldoze:Rock Slide:X-Scissor:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Dark Pulse:Power-Up Punch:Confide:Strength:Acupressure:Bullet Punch:Counter:Cross Chop:Drain Punch:Dynamic Punch:Fake Out:Feint:Headbutt:Me First:Meditate:Quick Guard:Smelling Salts:Vacuum Wave:Wake-Up Slap:Work Up:Bounce:Dual Chop:Foul Play:Gunk Shot:Helping Hand:Ice Punch:Icy Wind:Knock Off:Low Kick:Role Play:Snatch:Snore:Spite:Super Fang:Thunder Punch:Focus Punch:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:
Toxicroak,Start:Start:Start:3:8:10:15:17:22:24:29:31:36:41:49:54:58:62:
454,Astonish:Mud-Slap:Poison Sting:Mud-Slap:Poison Sting:Taunt:Pursuit:Feint Attack:Revenge:Swagger:Mud Bomb:Sucker Punch:Venoshock:Nasty Plot:Poison Jab:Sludge Bomb:Belch:Flatter:Toxic:Bulk Up:Venoshock:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Rain Dance:Frustration:Earthquake:Return:Dig:Shadow Ball:Brick Break:Double Team:Sludge Wave:Sludge Bomb:Rock Tomb:Torment:Facade:Rest:Attract:Thief:Low Sweep:Round:Focus Blast:Fling:Embargo:Payback:Retaliate:Giga Impact:Stone Edge:Swords Dance:Bulldoze:Rock Slide:X-Scissor:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Dark Pulse:Power-Up Punch:Confide:Cut:Strength:Acupressure:Bullet Punch:Counter:Cross Chop:Drain Punch:Dynamic Punch:Fake Out:Feint:Headbutt:Me First:Meditate:Quick Guard:Smelling Salts:Vacuum Wave:Wake-Up Slap:Work Up:Bounce:Dual Chop:Foul Play:Gunk Shot:Helping Hand:Ice Punch:Icy Wind:Knock Off:Low Kick:Role Play:Snatch:Snore:Spite:Super Fang:Thunder Punch:Focus Punch:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:
Carnivine,Start:Start:7:11:17:21:27:31:37:37:37:41:47:50:
455,Bind:Growth:Bite:Vine Whip:Sweet Scent:Ingrain:Feint Attack:Leaf Tornado:Stockpile:Spit Up:Swallow:Crunch:Wring Out:Power Whip:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Frustration:Solar Beam:Return:Double Team:Sludge Bomb:Facade:Rest:Attract:Thief:Round:Energy Ball:Fling:Payback:Giga Impact:Flash:Swords Dance:Infestation:Grass Knot:Swagger:Sleep Talk:Substitute:Nature Power:Confide:Cut:Giga Drain:Grass Whistle:Leech Seed:Magical Leaf:Rage Powder:Razor Leaf:Slam:Sleep Powder:Stun Spore:Synthesis:Worry Seed:Bug Bite:Gastro Acid:Knock Off:Seed Bomb:Snore:Bullet Seed:Secret Power:Endure:Captivate:Natural Gift:Fury Cutter:Mud-slap:
Finneon,Start:6:10:13:17:22:26:29:33:38:42:45:49:54:
456,Pound:Water Gun:Attract:Rain Dance:Gust:Water Pulse:Captivate:Safeguard:Aqua Ring:Whirlpool:U-turn:Bounce:Silver Wind:Soak:Air Cutter:Ominous Wind:Swift:Twister:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Protect:Rain Dance:Safeguard:Frustration:Return:Double Team:Facade:Rest:Attract:Round:Scald:Payback:Flash:Psych Up:Swagger:Sleep Talk:U-turn:Substitute:Nature Power:Confide:Surf:Waterfall:Agility:Aqua Tail:Aurora Beam:Brine:Charm:Flail:Psybeam:Signal Beam:Splash:Sweet Kiss:Tickle:Dive:Bounce:Icy Wind:Signal Beam:Sleep Talk:Snore:Tailwind:Secret Power:Endure:Natural Gift:Defog:
Lumineon,Start:Start:Start:Start:Start:6:10:13:17:22:26:29:35:42:48:53:59:66:
457,Soak:Gust:Pound:Water Gun:Attract:Water Gun:Attract:Rain Dance:Gust:Water Pulse:Captivate:Safeguard:Aqua Ring:Whirlpool:U-turn:Bounce:Silver Wind:Soak:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Safeguard:Frustration:Return:Double Team:Facade:Rest:Attract:Round:Scald:Payback:Giga Impact:Flash:Psych Up:Swagger:Sleep Talk:U-turn:Substitute:Confide:Surf:Waterfall:Agility:Aqua Tail:Aurora Beam:Brine:Charm:Flail:Psybeam:Signal Beam:Splash:Sweet Kiss:Tickle:Dive:Bounce:Icy Wind:Signal Beam:Sleep Talk:Snore:Tailwind:Secret Power:Endure:Natural Gift:Defog:Air Cutter:Ominous Wind:Swift:Twister:
Mantyke,Start:Start:3:7:11:14:16:19:23:27:32:36:39:46:49:
458,Tackle:Bubble:Supersonic:Bubble Beam:Confuse Ray:Wing Attack:Headbutt:Water Pulse:Wide Guard:Take Down:Agility:Air Slash:Aqua Ring:Bounce:Hydro Pump:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Protect:Rain Dance:Frustration:Earthquake:Return:Double Team:Aerial Ace:Facade:Rest:Attract:Round:Scald:Acrobatics:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Confide:Surf:Waterfall:Amnesia:Haze:Hydro Pump:Mirror Coat:Mud Sport:Signal Beam:Slam:Splash:Tailwind:Twister:Water Sport:Wide Guard:Dive:Helping Hand:Icy Wind:Snore:Secret Power:Endure:Captivate:Natural Gift:Whirlpool:Air Cutter:Swift:Mud-slap:
Snover,Start:Start:5:9:13:17:21:26:31:36:41:46:
459,Powder Snow:Leer:Razor Leaf:Icy Wind:Grass Whistle:Swagger:Mist:Ice Shard:Ingrain:Wood Hammer:Blizzard:Sheer Cold:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Return:Shadow Ball:Double Team:Facade:Rest:Attract:Round:Energy Ball:Flash:Swords Dance:Frost Breath:Grass Knot:Swagger:Sleep Talk:Substitute:Confide:Avalanche:Bullet Seed:Double-Edge:Growth:Leech Seed:Magical Leaf:Mist:Natural Gift:Seed Bomb:Skull Bash:Stomp:Giga Drain:Ice Punch:Iron Tail:Role Play:Snore:Synthesis:Worry Seed:Water Pulse:Secret Power:Endure:Captivate:Mud-slap:Headbutt:
Abomasnow,Start:Start:Start:Start:Start:5:9:13:17:21:26:31:36:47:58:
460,Ice Punch:Powder Snow:Leer:Razor Leaf:Icy Wind:Razor Leaf:Icy Wind:Grass Whistle:Swagger:Mist:Ice Shard:Ingrain:Wood Hammer:Blizzard:Sheer Cold:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Hyper Beam:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Earthquake:Return:Shadow Ball:Brick Break:Double Team:Rock Tomb:Facade:Rest:Attract:Round:Focus Blast:Energy Ball:Fling:Giga Impact:Flash:Swords Dance:Bulldoze:Frost Breath:Rock Slide:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Strength:Avalanche:Bullet Seed:Double-Edge:Growth:Leech Seed:Magical Leaf:Mist:Natural Gift:Seed Bomb:Skull Bash:Stomp:Block:Giga Drain:Iron Tail:Outrage:Role Play:Snore:Synthesis:Worry Seed:Focus Punch:Water Pulse:Secret Power:Endure:Captivate:Mud-slap:Headbutt:
Weavile,Start:Start:Start:Start:Start:Start:Start:8:10:14:16:20:22:25:28:32:35:40:44:47:
461,Embargo:Revenge:Assurance:Scratch:Leer:Taunt:Quick Attack:Quick Attack:Feint Attack:Icy Wind:Fury Swipes:Nasty Plot:Metal Claw:Hone Claws:Fling:Screech:Night Slash:Snatch:Punishment:Dark Pulse:Hone Claws:Calm Mind:Toxic:Hail:Hidden Power:Sunny Day:Taunt:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Return:Dig:Shadow Ball:Brick Break:Double Team:Reflect:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Low Sweep:Round:Focus Blast:False Swipe:Fling:Embargo:Shadow Claw:Payback:Retaliate:Giga Impact:Swords Dance:Psych Up:X-Scissor:Poison Jab:Dream Eater:Swagger:Sleep Talk:Substitute:Rock Smash:Snarl:Dark Pulse:Power-Up Punch:Confide:Cut:Surf:Strength:Assist:Avalanche:Bite:Counter:Crush Claw:Double Hit:Fake Out:Feint:Foresight:Ice Punch:Ice Shard:Icicle Crash:Punishment:Pursuit:Spite:Foul Play:Iron Tail:Knock Off:Low Kick:Snore:Focus Punch:Secret Power:Endure:Captivate:Natural Gift:Whirlpool:Fury Cutter:Swift:Mud-slap:Headbutt:
Magnezone,Start:Start:Start:Start:Start:Start:Start:4:7:11:15:18:21:25:29:34:39:45:51:56:62:67:73:
462,Zap Cannon:Magnetic Flux:Mirror Coat:Barrier:Tackle:Supersonic:Sonic Boom:Supersonic:Thunder Shock:Electric Terrain:Thunder Wave:Magnet Bomb:Spark:Mirror Shot:Metal Sound:Electro Ball:Flash Cannon:Screech:Discharge:Lock-On:Magnet Rise:Gyro Ball:Zap Cannon:Toxic:Hidden Power:Sunny Day:Hyper Beam:Light Screen:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Double Team:Reflect:Facade:Rest:Round:Charge Beam:Explosion:Giga Impact:Flash:Volt Switch:Thunder Wave:Gyro Ball:Psych Up:Swagger:Sleep Talk:Substitute:Flash Cannon:Wild Charge:Confide:Electroweb:Gravity:Iron Defense:Iron Head:Magic Coat:Recycle:Signal Beam:Snore:Shock Wave:Secret Power:Endure:Natural Gift:Swift:Rollout:Role Play:Headbutt:
Lickilicky,Start:Start:Start:5:9:13:17:21:25:29:33:37:41:45:49:53:57:61:
463,Wring Out:Power Whip:Lick:Supersonic:Defense Curl:Knock Off:Wrap:Stomp:Disable:Slam:Rollout:Chip Away:Me First:Refresh:Screech:Power Whip:Wring Out:Gyro Ball:Toxic:Hidden Power:Sunny Day:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Solar Beam:Thunderbolt:Thunder:Earthquake:Return:Dig:Shadow Ball:Brick Break:Double Team:Flamethrower:Sandstorm:Fire Blast:Rock Tomb:Facade:Rest:Attract:Thief:Round:Focus Blast:Fling:Incinerate:Explosion:Retaliate:Giga Impact:Gyro Ball:Swords Dance:Psych Up:Bulldoze:Rock Slide:Dragon Tail:Dream Eater:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Cut:Surf:Strength:Amnesia:Belch:Belly Drum:Body Slam:Curse:Hammer Arm:Magnitude:Muddy Water:Sleep Talk:Smelling Salts:Snore:Zen Headbutt:Work Up:Aqua Tail:Bind:Block:Fire Punch:Ice Punch:Icy Wind:Iron Tail:Thunder Punch:Focus Punch:Water Pulse:Shock Wave:Secret Power:Endure:Captivate:Natural Gift:Whirlpool:Mud-slap:Headbutt:
Rhyperior,Start:Start:Start:Start:Start:Start:Start:Start:9:19:19:23:30:41:42:47:56:62:71:77:86:
464,Rock Wrecker:Megahorn:Horn Drill:Poison Jab:Horn Attack:Tail Whip:Stomp:Fury Attack:Stomp:Fury Attack:Scary Face:Rock Blast:Chip Away:Take Down:Hammer Arm:Drill Run:Stone Edge:Earthquake:Horn Drill:Megahorn:Rock Wrecker:Roar:Toxic:Hidden Power:Sunny Day:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Smack Down:Thunderbolt:Thunder:Earthquake:Return:Dig:Brick Break:Double Team:Flamethrower:Sandstorm:Fire Blast:Rock Tomb:Facade:Rest:Attract:Thief:Round:Focus Blast:Fling:Incinerate:Shadow Claw:Payback:Giga Impact:Rock Polish:Stone Edge:Swords Dance:Bulldoze:Rock Slide:Dragon Tail:Poison Jab:Swagger:Sleep Talk:Substitute:Flash Cannon:Rock Smash:Power-Up Punch:Confide:Cut:Surf:Strength:Counter:Crunch:Crush Claw:Curse:Dragon Rush:Fire Fang:Guard Split:Ice Fang:Iron Tail:Magnitude:Metal Burst:Reversal:Rock Climb:Rototiller:Skull Bash:Thunder Fang:Aqua Tail:Block:Dragon Pulse:Earth Power:Endeavor:Fire Punch:Ice Punch:Icy Wind:Iron Head:Outrage:Snore:Spite:Stealth Rock:Superpower:Thunder Punch:Uproar:Focus Punch:Shock Wave:Secret Power:Endure:Avalanche:Captivate:Natural Gift:Whirlpool:Fury Cutter:Ancientpower:Mud-slap:Rollout:Headbutt:
Tangrowth,Start:Start:Start:4:7:10:14:17:20:23:27:30:33:36:40:43:46:49:50:53:56:
465,Block:Ingrain:Constrict:Sleep Powder:Vine Whip:Absorb:Poison Powder:Bind:Growth:Mega Drain:Knock Off:Stun Spore:Natural Gift:Giga Drain:Ancient Power:Slam:Tickle:Wring Out:Grassy Terrain:Power Whip:Block:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Frustration:Solar Beam:Earthquake:Return:Brick Break:Double Team:Reflect:Sludge Bomb:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Thief:Round:Focus Blast:Energy Ball:Fling:Payback:Giga Impact:Flash:Swords Dance:Psych Up:Bulldoze:Rock Slide:Infestation:Poison Jab:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Nature Power:Confide:Cut:Strength:Amnesia:Confusion:Endeavor:Flail:Giga Drain:Leaf Storm:Leech Seed:Mega Drain:Natural Gift:Nature Power:Power Swap:Rage Powder:Pain Split:Seed Bomb:Snore:Synthesis:Worry Seed:Bullet Seed:Shock Wave:Secret Power:Endure:Captivate:Mud-slap:Headbutt:
Electivire,Start:Start:Start:Start:Start:Start:Start:5:8:12:15:19:22:26:29:36:42:49:55:62:65:
466,Electric Terrain:Ion Deluge:Fire Punch:Quick Attack:Leer:Thunder Shock:Low Kick:Thunder Shock:Low Kick:Swift:Shock Wave:Thunder Wave:Electro Ball:Light Screen:Thunder Punch:Discharge:Screech:Thunderbolt:Thunder:Giga Impact:Electric Terrain:Toxic:Hidden Power:Taunt:Hyper Beam:Light Screen:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Earthquake:Return:Dig:Psychic:Brick Break:Double Team:Flamethrower:Rock Tomb:Torment:Facade:Rest:Attract:Thief:Low Sweep:Round:Focus Blast:Fling:Charge Beam:Giga Impact:Flash:Volt Switch:Thunder Wave:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Wild Charge:Rock Smash:Power-Up Punch:Confide:Strength:Barrier:Cross Chop:Dynamic Punch:Feint:Fire Punch:Focus Punch:Hammer Arm:Ice Punch:Karate Chop:Meditate:Rolling Kick:Covet:Dual Chop:Electroweb:Helping Hand:Iron Tail:Magnet Rise:Signal Beam:Snore:Secret Power:Endure:Captivate:Natural Gift:Mud-slap:Headbutt:
Magmortar,Start:Start:Start:Start:Start:5:8:12:15:19:22:26:29:36:42:49:55:62:
467,Thunder Punch:Smog:Leer:Ember:Smokescreen:Ember:Smokescreen:Feint Attack:Fire Spin:Clear Smog:Flame Burst:Confuse Ray:Fire Punch:Lava Plume:Sunny Day:Flamethrower:Fire Blast:Hyper Beam:Toxic:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Frustration:Solar Beam:Thunderbolt:Earthquake:Return:Psychic:Brick Break:Double Team:Flamethrower:Fire Blast:Rock Tomb:Torment:Facade:Flame Charge:Rest:Attract:Thief:Low Sweep:Round:Overheat:Focus Blast:Fling:Incinerate:Will-O-Wisp:Giga Impact:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Strength:Barrier:Belch:Belly Drum:Cross Chop:Dynamic Punch:Flare Blitz:Focus Energy:Iron Tail:Karate Chop:Mach Punch:Mega Punch:Power Swap:Screech:Thunder Punch:Covet:Dual Chop:Heat Wave:Helping Hand:Low Kick:Snore:Focus Punch:Secret Power:Endure:Captivate:Natural Gift:Mud-slap:Headbutt:
